Date,Traffic Source,New vs Returning Visitors,Device Type,Browser Type,Operating System,Geographic Data - Country,Landing Page,Exit Page,Campaign,Page Views,Sessions,Bounce,Avg. Session Duration,Converted
2024-09-11,Paid,New,Mobile,Chrome,Android,Maharashtra,Contact Us,Product Page,Product Launch,5,1,Yes,1.30,No
2024-10-11,Organic,New,Tablet,Chrome,Windows,Odisha,Homepage,Checkout,Product Launch,7,2,Yes,7.88,Yes
2024-07-30,Organic,New,Desktop,Chrome,macOS,West Bengal,Homepage,Blog,Newsletter,4,1,Yes,3.81,Yes
2024-10-14,Organic,New,Desktop,Safari,macOS,Gujarat,Product Page,Product Page,Spring Sale,4,2,Yes,2.58,No
2024-09-15,Paid,Returning,Mobile,Firefox,Android,Karnataka,Homepage,Product Page,Spring Sale,3,0,Yes,9.92,No
2024-09-30,Direct,Returning,Mobile,Firefox,Android,Karnataka,Homepage,Product Page,Spring Sale,10,1,Yes,5.68,Yes
2024-09-06,Organic,New,Mobile,Chrome,Android,Assam,Product Page,Product Page,Holiday Discounts,7,3,Yes,3.60,No
2024-09-10,Referral,New,Tablet,Edge,Android,Maharashtra,Contact Us,Blog,Holiday Discounts,4,1,No,9.02,No
2024-09-06,Organic,Returning,Mobile,Chrome,Android,Karnataka,Contact Us,Product Page,Spring Sale,5,2,Yes,8.89,No
2024-08-07,Organic,Returning,Mobile,Chrome,Android,Manipur,Product Page,Homepage,Holiday Discounts,6,4,No,8.73,Yes
2024-09-02,Organic,New,Desktop,Chrome,macOS,Tamil Nadu,Checkout,Checkout,Spring Sale,8,3,No,1.87,No
2024-08-21,Organic,New,Desktop,Internet Explorer,Windows,Andhra Pradesh,Homepage,Contact Us,Spring Sale,5,1,Yes,1.61,Yes
2024-09-28,Direct,New,Mobile,Safari,iOS,Uttar Pradesh,Homepage,Product Page,Product Launch,2,5,No,1.27,No
2024-08-01,Referral,Returning,Tablet,Chrome,Windows,Maharashtra,Product Page,Product Page,Holiday Discounts,2,3,Yes,4.80,Yes
2024-07-29,Organic,Returning,Mobile,Safari,iOS,Uttar Pradesh,Product Page,Product Page,Newsletter,6,6,No,2.44,No
2024-08-10,Organic,Returning,Desktop,Safari,macOS,Karnataka,Homepage,Checkout,Product Launch,1,2,No,3.68,No
2024-10-03,Organic,New,Desktop,Safari,macOS,Telangana,Homepage,Blog,Spring Sale,5,1,Yes,3.61,No
2024-08-25,Organic,Returning,Mobile,Chrome,Android,Madhya Pradesh,Product Page,Contact Us,Holiday Discounts,3,3,No,1.37,No
2024-08-16,Organic,Returning,Mobile,Chrome,Android,Haryana,Homepage,Product Page,Spring Sale,6,1,No,9.43,No
2024-07-16,Organic,New,Desktop,Chrome,macOS,Maharashtra,Product Page,Homepage,Holiday Discounts,7,3,No,1.37,Yes
2024-08-24,Organic,New,Desktop,Edge,Windows,Bihar,Product Page,Product Page,Holiday Discounts,3,0,Yes,3.85,No
2024-07-30,Direct,New,Mobile,Firefox,Android,Madhya Pradesh,Product Page,Product Page,Spring Sale,8,4,No,1.22,Yes
2024-09-20,Organic,New,Mobile,Safari,iOS,West Bengal,Product Page,Blog,Spring Sale,4,2,No,2.79,Yes
2024-08-28,Organic,Returning,Mobile,Chrome,Android,Tamil Nadu,Homepage,Product Page,Holiday Discounts,4,1,Yes,6.40,No
2024-07-29,Organic,Returning,Mobile,Chrome,Android,Haryana,Homepage,Contact Us,Holiday Discounts,3,0,Yes,6.39,No
2024-08-30,Organic,Returning,Desktop,Chrome,macOS,Tamil Nadu,Blog,Homepage,Spring Sale,3,0,Yes,3.60,No
2024-10-01,Organic,Returning,Mobile,Safari,iOS,Madhya Pradesh,Homepage,Homepage,Newsletter,5,2,No,7.71,Yes
2024-07-28,Paid,Returning,Mobile,Chrome,Android,Gujarat,Product Page,Product Page,Product Launch,1,0,Yes,8.23,No
2024-09-07,Direct,New,Desktop,Chrome,macOS,Telangana,Product Page,Checkout,Spring Sale,5,1,No,3.14,Yes
2024-07-22,Referral,New,Mobile,Chrome,Android,Maharashtra,Checkout,Homepage,Spring Sale,2,4,No,2.82,No
2024-08-08,Organic,New,Desktop,Chrome,macOS,Uttar Pradesh,Homepage,Product Page,Spring Sale,4,2,No,2.33,No
2024-08-06,Organic,New,Mobile,Chrome,Android,Rajasthan,Homepage,Homepage,Product Launch,5,6,No,2.23,Yes
2024-08-31,Paid,New,Mobile,Chrome,Android,Mizoram,Homepage,Product Page,Spring Sale,6,2,Yes,7.12,Yes
2024-08-27,Paid,New,Mobile,Safari,iOS,Sikkim,Blog,Product Page,Holiday Discounts,6,4,No,7.65,No
2024-08-20,Referral,Returning,Desktop,Chrome,macOS,Uttar Pradesh,Homepage,Product Page,Spring Sale,5,5,No,3.30,Yes
2024-07-17,Organic,New,Desktop,Chrome,macOS,Karnataka,Homepage,Checkout,Holiday Discounts,7,5,No,3.95,Yes
2024-09-01,Organic,New,Desktop,Safari,macOS,Maharashtra,Blog,Checkout,Holiday Discounts,2,1,Yes,5.63,No
2024-09-20,Organic,New,Desktop,Safari,macOS,Gujarat,Homepage,Product Page,Product Launch,3,0,Yes,4.27,No
2024-09-15,Paid,New,Mobile,Firefox,Android,Goa,Homepage,Checkout,Holiday Discounts,7,3,No,9.98,No
2024-09-14,Organic,New,Mobile,Chrome,Android,Jharkhand,Homepage,Product Page,Spring Sale,1,5,No,7.04,No
2024-09-25,Organic,Returning,Mobile,Safari,iOS,Bihar,Homepage,Product Page,Holiday Discounts,4,8,No,1.16,Yes
2024-08-03,Referral,New,Tablet,Chrome,iOS,Kerala,Homepage,Product Page,Holiday Discounts,6,2,No,2.99,Yes
2024-07-26,Direct,New,Mobile,Safari,iOS,Karnataka,Homepage,Product Page,Product Launch,3,2,Yes,6.96,Yes
2024-09-08,Organic,New,Mobile,Chrome,Android,Maharashtra,Contact Us,Product Page,Holiday Discounts,6,3,Yes,6.57,No
2024-08-09,Organic,Returning,Mobile,Chrome,Android,Maharashtra,Homepage,Checkout,Newsletter,4,3,No,9.92,Yes
2024-08-11,Direct,Returning,Desktop,Chrome,macOS,Maharashtra,Homepage,Contact Us,Spring Sale,6,5,No,9.51,Yes
2024-09-09,Direct,Returning,Mobile,Chrome,Android,Maharashtra,Homepage,Blog,Spring Sale,8,4,No,9.53,No
2024-10-05,Direct,New,Mobile,Safari,iOS,Tamil Nadu,Homepage,Product Page,Holiday Discounts,5,3,No,6.67,Yes
2024-08-22,Organic,New,Desktop,Safari,macOS,Maharashtra,Blog,Homepage,Spring Sale,2,6,No,1.44,Yes
2024-08-30,Organic,New,Desktop,Safari,macOS,Delhi,Homepage,Contact Us,Newsletter,2,2,No,9.44,No
2024-07-22,Organic,New,Desktop,Chrome,macOS,West Bengal,Homepage,Product Page,Spring Sale,1,1,No,9.11,No
2024-09-09,Referral,New,Mobile,Safari,iOS,Jharkhand,Homepage,Product Page,Product Launch,6,4,No,5.12,Yes
2024-08-14,Organic,New,Mobile,Safari,iOS,Assam,Blog,Homepage,Spring Sale,5,4,No,2.49,No
2024-07-25,Organic,New,Mobile,Chrome,Android,Odisha,Homepage,Product Page,Spring Sale,1,4,No,3.80,No
2024-10-13,Organic,New,Tablet,Safari,Android,Karnataka,Homepage,Checkout,Product Launch,5,3,Yes,5.22,Yes
2024-08-12,Organic,New,Desktop,Firefox,macOS,Punjab,Homepage,Checkout,Spring Sale,3,8,No,3.72,No
2024-09-21,Organic,New,Mobile,Safari,iOS,Maharashtra,Contact Us,Homepage,Holiday Discounts,5,1,No,5.45,No
2024-09-13,Organic,New,Mobile,Chrome,Android,Maharashtra,Checkout,Homepage,Holiday Discounts,11,5,No,7.49,No
2024-09-23,Direct,New,Mobile,Chrome,Android,Tamil Nadu,Homepage,Homepage,Product Launch,6,1,No,7.38,No
2024-08-06,Organic,New,Mobile,Firefox,Android,Uttar Pradesh,Homepage,Checkout,Spring Sale,5,3,Yes,7.97,Yes
2024-10-12,Organic,New,Mobile,Safari,iOS,Rajasthan,Homepage,Checkout,Holiday Discounts,4,7,No,6.43,Yes
2024-09-03,Organic,New,Mobile,Safari,iOS,Karnataka,Contact Us,Product Page,Holiday Discounts,3,2,No,5.92,No
2024-09-17,Direct,New,Desktop,Chrome,macOS,Tamil Nadu,Product Page,Product Page,Product Launch,2,7,No,3.58,No
2024-10-10,Organic,New,Desktop,Safari,macOS,Haryana,Product Page,Product Page,Spring Sale,7,2,Yes,5.96,No
2024-10-13,Direct,New,Desktop,Chrome,macOS,Madhya Pradesh,Blog,Blog,Holiday Discounts,5,2,Yes,1.69,No
2024-08-15,Paid,New,Mobile,Chrome,Android,Jharkhand,Blog,Product Page,Spring Sale,4,3,No,9.00,Yes
2024-10-10,Organic,New,Desktop,Chrome,Windows,Rajasthan,Checkout,Homepage,Spring Sale,8,2,Yes,4.91,No
2024-09-23,Organic,New,Mobile,Safari,iOS,Uttar Pradesh,Contact Us,Checkout,Holiday Discounts,6,3,No,8.21,No
2024-08-23,Organic,New,Desktop,Chrome,Windows,Andhra Pradesh,Product Page,Product Page,Product Launch,5,4,No,9.95,Yes
2024-09-13,Organic,New,Desktop,Internet Explorer,Windows,Maharashtra,Homepage,Checkout,Spring Sale,7,1,Yes,1.71,No
2024-08-02,Referral,New,Mobile,Chrome,iOS,Tamil Nadu,Checkout,Blog,Spring Sale,3,2,No,2.73,Yes
2024-08-28,Direct,New,Mobile,Chrome,iOS,Gujarat,Blog,Homepage,Spring Sale,2,2,No,5.32,Yes
2024-09-09,Organic,Returning,Desktop,Safari,macOS,West Bengal,Product Page,Product Page,Product Launch,5,1,No,9.75,Yes
2024-07-28,Direct,New,Tablet,Safari,Windows,Maharashtra,Blog,Product Page,Product Launch,4,1,Yes,3.24,Yes
2024-07-22,Paid,New,Tablet,Chrome,Android,West Bengal,Homepage,Blog,Spring Sale,6,2,Yes,1.81,No
2024-08-09,Organic,New,Desktop,Chrome,Windows,Jammu and Kashmir,Homepage,Product Page,Spring Sale,8,3,No,8.69,No
2024-09-22,Direct,New,Mobile,Chrome,iOS,Uttar Pradesh,Homepage,Product Page,Newsletter,7,6,No,3.78,No
2024-07-28,Organic,New,Mobile,Chrome,iOS,Assam,Checkout,Product Page,Spring Sale,4,4,No,9.71,No
2024-08-07,Direct,Returning,Desktop,Chrome,Windows,Karnataka,Homepage,Homepage,Newsletter,5,5,No,5.89,No
2024-07-31,Direct,Returning,Desktop,Chrome,Windows,Maharashtra,Product Page,Homepage,Spring Sale,2,4,No,6.19,No
2024-08-25,Organic,New,Mobile,Safari,iOS,Telangana,Homepage,Homepage,Holiday Discounts,6,1,Yes,9.59,Yes
2024-07-17,Paid,New,Mobile,Chrome,iOS,Karnataka,Product Page,Homepage,Product Launch,5,3,Yes,4.77,No
2024-09-20,Referral,New,Mobile,Chrome,iOS,Madhya Pradesh,Homepage,Homepage,Holiday Discounts,5,4,No,8.49,Yes
2024-09-03,Direct,New,Desktop,Safari,macOS,Maharashtra,Blog,Product Page,Product Launch,4,6,No,2.19,No
2024-09-17,Paid,Returning,Mobile,Chrome,iOS,Maharashtra,Product Page,Checkout,Holiday Discounts,3,4,No,7.28,Yes
2024-08-02,Organic,New,Desktop,Chrome,Windows,Maharashtra,Product Page,Product Page,Holiday Discounts,6,5,No,8.13,Yes
2024-07-24,Direct,New,Mobile,Safari,iOS,Uttar Pradesh,Homepage,Product Page,Holiday Discounts,3,0,Yes,9.86,No
2024-09-02,Direct,New,Mobile,Chrome,iOS,Bihar,Checkout,Product Page,Holiday Discounts,3,2,Yes,8.59,Yes
2024-08-04,Organic,New,Mobile,Chrome,iOS,Madhya Pradesh,Product Page,Product Page,Holiday Discounts,2,5,No,1.57,Yes
2024-09-29,Direct,Returning,Mobile,Chrome,iOS,Tamil Nadu,Checkout,Checkout,Spring Sale,7,2,No,2.49,No
2024-08-09,Organic,New,Desktop,Safari,macOS,Uttar Pradesh,Contact Us,Product Page,Holiday Discounts,8,3,No,4.52,No
2024-09-13,Direct,New,Desktop,Safari,macOS,Punjab,Checkout,Product Page,Spring Sale,4,3,No,6.72,Yes
2024-09-28,Organic,New,Mobile,Chrome,iOS,Assam,Homepage,Contact Us,Holiday Discounts,1,3,No,7.90,Yes
2024-10-09,Organic,New,Desktop,Chrome,Windows,Madhya Pradesh,Product Page,Contact Us,Newsletter,5,5,No,1.92,No
2024-08-04,Direct,New,Mobile,Firefox,Android,Haryana,Checkout,Checkout,Holiday Discounts,5,2,No,9.63,Yes
2024-08-14,Organic,New,Mobile,Safari,iOS,Assam,Product Page,Homepage,Spring Sale,5,3,No,6.12,No
2024-08-18,Referral,New,Desktop,Firefox,macOS,Rajasthan,Homepage,Homepage,Newsletter,4,4,No,9.73,No
2024-08-19,Paid,New,Desktop,Chrome,Windows,Tamil Nadu,Homepage,Homepage,Product Launch,3,3,No,3.13,No
2024-08-20,Direct,New,Mobile,Chrome,iOS,Uttar Pradesh,Contact Us,Product Page,Newsletter,3,6,No,9.14,Yes
2024-09-14,Direct,New,Desktop,Chrome,Windows,Telangana,Homepage,Contact Us,Spring Sale,7,1,No,4.10,No
2024-07-30,Direct,New,Mobile,Safari,iOS,Gujarat,Blog,Homepage,Holiday Discounts,5,3,No,5.98,No
2024-07-18,Direct,Returning,Mobile,Chrome,iOS,Goa,Homepage,Checkout,Holiday Discounts,6,1,Yes,7.44,No
2024-10-02,Direct,New,Tablet,Firefox,Windows,Uttar Pradesh,Contact Us,Product Page,Newsletter,6,2,No,8.89,Yes
2024-07-28,Organic,Returning,Desktop,Safari,macOS,Karnataka,Homepage,Homepage,Spring Sale,6,2,No,3.70,Yes
2024-09-17,Organic,New,Mobile,Safari,iOS,Uttar Pradesh,Contact Us,Homepage,Spring Sale,4,3,Yes,3.36,Yes
2024-07-20,Direct,Returning,Mobile,Safari,iOS,West Bengal,Checkout,Product Page,Product Launch,3,0,Yes,9.87,No
2024-09-12,Organic,New,Desktop,Chrome,Windows,Uttar Pradesh,Homepage,Homepage,Spring Sale,9,1,Yes,7.75,No
2024-09-21,Direct,New,Mobile,Chrome,iOS,Gujarat,Homepage,Product Page,Product Launch,6,4,No,9.28,No
2024-07-29,Organic,New,Mobile,Safari,iOS,Gujarat,Checkout,Product Page,Newsletter,9,3,Yes,6.70,No
2024-09-23,Referral,New,Mobile,Chrome,iOS,Andhra Pradesh,Blog,Product Page,Newsletter,2,6,No,9.36,Yes
2024-08-17,Direct,New,Desktop,Safari,macOS,Andhra Pradesh,Blog,Product Page,Spring Sale,1,11,No,8.75,Yes
2024-08-17,Organic,New,Mobile,Chrome,Android,Karnataka,Checkout,Product Page,Holiday Discounts,5,2,No,6.39,No
2024-08-06,Organic,New,Mobile,Chrome,Android,Uttar Pradesh,Product Page,Product Page,Spring Sale,5,2,Yes,6.13,Yes
2024-09-20,Organic,New,Desktop,Internet Explorer,Windows,Odisha,Homepage,Homepage,Product Launch,4,1,Yes,3.22,No
2024-07-24,Direct,New,Mobile,Chrome,Android,Maharashtra,Checkout,Blog,Newsletter,3,7,No,5.49,Yes
2024-08-11,Direct,Returning,Mobile,Firefox,Android,Tamil Nadu,Homepage,Product Page,Holiday Discounts,4,4,No,4.81,Yes
2024-07-19,Direct,New,Mobile,Chrome,Android,Jammu and Kashmir,Homepage,Homepage,Newsletter,1,3,No,4.01,Yes
2024-09-02,Direct,Returning,Mobile,Chrome,Android,Gujarat,Blog,Homepage,Product Launch,2,3,No,7.98,No
2024-07-21,Direct,New,Mobile,Chrome,Android,Lakshadweep,Checkout,Product Page,Holiday Discounts,6,2,Yes,2.66,No
2024-08-02,Organic,New,Mobile,Firefox,Android,Uttar Pradesh,Homepage,Homepage,Product Launch,7,3,No,2.08,Yes
2024-09-06,Organic,New,Mobile,Chrome,Android,Karnataka,Checkout,Blog,Spring Sale,8,3,Yes,3.36,No
2024-08-16,Direct,New,Mobile,Edge,Windows,Maharashtra,Homepage,Product Page,Holiday Discounts,6,3,Yes,1.36,No
2024-08-08,Organic,New,Desktop,Internet Explorer,Windows,Karnataka,Homepage,Contact Us,Holiday Discounts,4,2,Yes,9.86,Yes
2024-07-17,Organic,New,Desktop,Chrome,Windows,Rajasthan,Product Page,Product Page,Holiday Discounts,5,3,Yes,7.53,No
2024-08-30,Paid,Returning,Mobile,Chrome,Android,West Bengal,Homepage,Contact Us,Spring Sale,3,5,No,2.73,Yes
2024-08-26,Direct,Returning,Mobile,Chrome,Android,Haryana,Blog,Product Page,Holiday Discounts,2,0,Yes,1.91,No
2024-07-31,Organic,Returning,Mobile,Chrome,Android,Jharkhand,Homepage,Checkout,Spring Sale,5,1,No,5.54,Yes
2024-08-09,Organic,New,Mobile,Chrome,Android,Gujarat,Homepage,Blog,Holiday Discounts,5,2,No,5.88,Yes
2024-07-25,Paid,New,Mobile,Safari,iOS,Andhra Pradesh,Homepage,Checkout,Spring Sale,5,1,Yes,8.53,Yes
2024-09-06,Paid,Returning,Desktop,Safari,macOS,Gujarat,Contact Us,Product Page,Holiday Discounts,4,2,Yes,2.53,No
2024-08-04,Organic,New,Tablet,Internet Explorer,Windows,Assam,Homepage,Checkout,Product Launch,9,4,No,9.84,No
2024-07-30,Paid,New,Desktop,Firefox,macOS,Karnataka,Homepage,Product Page,Spring Sale,3,3,No,6.91,Yes
2024-08-09,Referral,New,Tablet,Firefox,Android,Assam,Contact Us,Product Page,Holiday Discounts,5,2,Yes,5.94,No
2024-08-20,Organic,New,Mobile,Internet Explorer,Windows,Karnataka,Homepage,Checkout,Product Launch,6,5,No,3.70,No
2024-09-03,Organic,New,Desktop,Safari,macOS,Andhra Pradesh,Homepage,Checkout,Spring Sale,1,3,Yes,5.47,No
2024-07-31,Direct,New,Mobile,Safari,iOS,Karnataka,Checkout,Product Page,Spring Sale,6,4,No,7.28,No
2024-10-10,Organic,New,Desktop,Chrome,Windows,Jammu and Kashmir,Product Page,Product Page,Holiday Discounts,7,4,No,9.50,No
2024-10-04,Organic,New,Desktop,Chrome,Windows,Andhra Pradesh,Contact Us,Product Page,Holiday Discounts,5,7,No,9.25,No
2024-10-06,Direct,New,Tablet,Firefox,iOS,Arunachal Pradesh,Product Page,Checkout,Holiday Discounts,5,6,No,6.93,No
2024-09-07,Organic,Returning,Mobile,Chrome,Android,Tamil Nadu,Product Page,Blog,Product Launch,1,2,No,5.54,Yes
2024-08-04,Direct,New,Mobile,Chrome,Android,Rajasthan,Contact Us,Product Page,Spring Sale,1,0,Yes,7.77,No
2024-09-15,Organic,New,Mobile,Safari,iOS,Madhya Pradesh,Homepage,Checkout,Product Launch,4,2,No,9.09,Yes
2024-07-16,Direct,New,Mobile,Safari,iOS,Uttar Pradesh,Blog,Checkout,Spring Sale,4,4,No,2.75,Yes
2024-08-24,Referral,New,Mobile,Safari,iOS,Uttar Pradesh,Checkout,Contact Us,Product Launch,4,4,No,9.18,Yes
2024-09-01,Organic,Returning,Mobile,Chrome,Android,Maharashtra,Homepage,Product Page,Holiday Discounts,6,5,No,7.25,No
2024-09-10,Direct,New,Desktop,Firefox,Windows,Maharashtra,Contact Us,Product Page,Spring Sale,3,4,No,2.73,No
2024-08-17,Referral,Returning,Mobile,Chrome,Android,Maharashtra,Blog,Contact Us,Holiday Discounts,2,2,Yes,8.47,Yes
2024-08-14,Direct,New,Mobile,Chrome,Android,Maharashtra,Homepage,Homepage,Spring Sale,2,0,Yes,9.86,No
2024-09-08,Paid,Returning,Desktop,Chrome,Windows,Chhattisgarh,Homepage,Blog,Spring Sale,3,1,Yes,9.46,Yes
2024-10-11,Direct,New,Mobile,Chrome,Android,Gujarat,Homepage,Homepage,Newsletter,3,3,No,7.98,No
2024-08-31,Direct,New,Desktop,Chrome,Windows,Rajasthan,Homepage,Product Page,Spring Sale,2,4,No,6.66,Yes
2024-08-19,Organic,Returning,Mobile,Safari,iOS,Tamil Nadu,Homepage,Product Page,Spring Sale,6,8,No,1.54,No
2024-08-28,Organic,Returning,Mobile,Internet Explorer,Windows,Odisha,Homepage,Homepage,Spring Sale,9,3,No,7.05,Yes
2024-08-14,Organic,New,Mobile,Safari,iOS,Telangana,Homepage,Contact Us,Spring Sale,3,3,No,5.18,No
2024-07-24,Organic,New,Mobile,Safari,iOS,Tamil Nadu,Checkout,Product Page,Spring Sale,7,5,No,4.00,Yes
2024-08-09,Direct,Returning,Mobile,Chrome,Android,Telangana,Homepage,Product Page,Spring Sale,8,3,No,4.71,Yes
2024-07-25,Organic,New,Mobile,Safari,iOS,West Bengal,Product Page,Product Page,Spring Sale,7,4,No,9.71,Yes
2024-07-24,Direct,New,Mobile,Safari,iOS,Uttar Pradesh,Homepage,Product Page,Newsletter,1,4,No,7.13,Yes
2024-07-28,Organic,Returning,Mobile,Chrome,Android,Andhra Pradesh,Product Page,Checkout,Holiday Discounts,6,1,No,1.11,Yes
2024-07-17,Direct,New,Mobile,Firefox,Android,Karnataka,Contact Us,Product Page,Newsletter,5,9,No,8.12,Yes
2024-08-31,Organic,New,Tablet,Chrome,Android,Haryana,Checkout,Homepage,Holiday Discounts,8,2,No,2.67,No
2024-09-19,Referral,New,Mobile,Chrome,Android,Telangana,Homepage,Product Page,Holiday Discounts,5,1,No,9.09,No
2024-08-30,Direct,Returning,Mobile,Chrome,Android,Telangana,Homepage,Product Page,Spring Sale,10,1,No,3.21,No
2024-08-02,Paid,Returning,Mobile,Chrome,Android,Maharashtra,Homepage,Homepage,Holiday Discounts,3,3,No,4.74,No
2024-09-22,Direct,New,Desktop,Safari,macOS,Gujarat,Checkout,Product Page,Holiday Discounts,5,4,No,6.19,Yes
2024-08-12,Referral,Returning,Mobile,Safari,iOS,Uttar Pradesh,Homepage,Homepage,Product Launch,4,3,No,5.62,No
2024-08-04,Referral,New,Desktop,Safari,macOS,Rajasthan,Blog,Product Page,Holiday Discounts,5,3,No,4.26,Yes
2024-08-30,Organic,New,Desktop,Chrome,Windows,Bihar,Homepage,Product Page,Spring Sale,5,3,Yes,4.31,Yes
2024-10-12,Paid,Returning,Mobile,Chrome,Android,Andhra Pradesh,Contact Us,Blog,Holiday Discounts,1,0,Yes,5.67,No
2024-09-01,Direct,Returning,Mobile,Chrome,Android,Rajasthan,Product Page,Checkout,Spring Sale,5,3,Yes,1.34,Yes
2024-09-03,Organic,Returning,Desktop,Chrome,Windows,Gujarat,Contact Us,Product Page,Spring Sale,4,3,Yes,9.60,Yes
2024-10-06,Direct,New,Desktop,Safari,macOS,Andhra Pradesh,Product Page,Product Page,Holiday Discounts,5,4,No,2.87,Yes
2024-10-10,Organic,New,Desktop,Chrome,Windows,Andhra Pradesh,Homepage,Checkout,Spring Sale,5,4,No,4.51,Yes
2024-09-11,Direct,Returning,Desktop,Internet Explorer,Windows,Dadra and Nagar Haveli,Checkout,Checkout,Product Launch,6,1,No,4.60,Yes
2024-10-01,Organic,New,Mobile,Safari,iOS,Madhya Pradesh,Homepage,Product Page,Spring Sale,5,4,No,9.24,Yes
2024-08-07,Organic,New,Tablet,Chrome,iOS,Tamil Nadu,Homepage,Product Page,Spring Sale,3,2,No,5.12,No
2024-10-09,Paid,New,Desktop,Safari,macOS,West Bengal,Homepage,Blog,Spring Sale,9,3,No,3.32,Yes
2024-08-15,Direct,Returning,Desktop,Chrome,Windows,Karnataka,Product Page,Product Page,Holiday Discounts,4,5,No,1.76,No
2024-08-07,Organic,New,Desktop,Chrome,Windows,Tamil Nadu,Product Page,Product Page,Spring Sale,2,4,No,1.39,Yes
2024-09-29,Organic,New,Mobile,Chrome,Android,Andhra Pradesh,Contact Us,Product Page,Spring Sale,3,4,No,7.08,No
2024-07-27,Direct,New,Desktop,Safari,macOS,Daman and Diu,Contact Us,Product Page,Holiday Discounts,7,7,No,8.26,No
2024-10-08,Direct,Returning,Mobile,Safari,iOS,Madhya Pradesh,Contact Us,Product Page,Spring Sale,4,1,No,4.91,Yes
2024-08-03,Organic,New,Desktop,Firefox,Windows,Jharkhand,Product Page,Checkout,Newsletter,2,4,No,4.25,No
2024-07-25,Referral,New,Mobile,Firefox,Android,Lakshadweep,Contact Us,Checkout,Holiday Discounts,8,2,No,8.62,Yes
2024-08-17,Direct,New,Mobile,Edge,Windows,West Bengal,Checkout,Product Page,Spring Sale,5,5,No,4.52,Yes
2024-07-26,Organic,New,Mobile,Chrome,Android,Madhya Pradesh,Homepage,Product Page,Holiday Discounts,1,0,Yes,7.86,No
2024-10-14,Organic,Returning,Desktop,Chrome,Windows,Maharashtra,Homepage,Homepage,Holiday Discounts,7,2,Yes,7.65,Yes
2024-07-18,Organic,Returning,Desktop,Safari,macOS,Telangana,Product Page,Product Page,Spring Sale,8,5,No,6.59,Yes
2024-10-11,Direct,Returning,Desktop,Firefox,Windows,Uttar Pradesh,Homepage,Contact Us,Holiday Discounts,1,0,Yes,5.79,No
2024-07-22,Referral,Returning,Mobile,Safari,iOS,Odisha,Product Page,Blog,Spring Sale,2,4,No,3.10,No
2024-08-08,Organic,Returning,Mobile,Firefox,Android,West Bengal,Homepage,Blog,Spring Sale,6,5,No,7.28,No
2024-09-29,Referral,New,Desktop,Safari,macOS,Karnataka,Product Page,Blog,Spring Sale,7,1,Yes,5.22,Yes
2024-07-21,Organic,Returning,Desktop,Chrome,macOS,Punjab,Blog,Homepage,Spring Sale,3,3,No,9.04,Yes
2024-08-15,Referral,New,Desktop,Edge,Windows,Maharashtra,Homepage,Product Page,Holiday Discounts,3,5,No,6.48,No
2024-08-25,Direct,New,Desktop,Chrome,macOS,Maharashtra,Checkout,Blog,Spring Sale,4,2,Yes,9.22,Yes
2024-07-27,Direct,New,Mobile,Safari,iOS,Uttar Pradesh,Product Page,Homepage,Spring Sale,4,3,No,8.66,No
2024-07-26,Organic,New,Desktop,Chrome,macOS,Gujarat,Homepage,Homepage,Holiday Discounts,2,1,No,1.20,No
2024-09-05,Organic,New,Tablet,Chrome,Windows,Maharashtra,Homepage,Checkout,Spring Sale,3,0,Yes,1.56,No
2024-09-21,Organic,New,Mobile,Chrome,Android,Tamil Nadu,Checkout,Contact Us,Product Launch,5,5,No,9.34,Yes
2024-09-27,Direct,New,Mobile,Chrome,Android,Maharashtra,Homepage,Blog,Spring Sale,4,2,No,9.26,No
2024-07-17,Organic,New,Mobile,Edge,Windows,Odisha,Product Page,Checkout,Holiday Discounts,6,1,Yes,6.68,No
2024-08-05,Direct,New,Desktop,Chrome,macOS,Maharashtra,Homepage,Product Page,Spring Sale,3,5,No,1.39,No
2024-09-17,Direct,Returning,Desktop,Chrome,macOS,Gujarat,Homepage,Product Page,Spring Sale,4,4,No,3.30,No
2024-10-05,Referral,New,Mobile,Chrome,Android,Telangana,Homepage,Homepage,Holiday Discounts,3,7,No,9.15,No
2024-08-01,Direct,Returning,Mobile,Safari,iOS,Rajasthan,Homepage,Product Page,Holiday Discounts,2,4,No,2.27,No
